nEvent , x , y , z , px , py , pz , trackID 
195 , -1.05416e-10 , -1.2978e-09 , 527.864 , 0.0319427 , -0.00903316 , 148.913 , 1
195 , -1.05416e-10 , -1.2978e-09 , 527.864 , -0.0329818 , -0.00375956 , 1.08667 , 2
195 , -0.171101 , -0.00698764 , 533.354 , -4.63179e-05 , -2.74759e-06 , 0.00141038 , 4
195 , 0.326718 , -0.106449 , 1960.03 , -0.00126417 , 0.00158504 , 0.00402596 , 39
196 , 0 , 0 , -300 , 2.38903e-10 , -7.6942e-11 , 150 , 0
196 , 1.31869e-09 , -4.24701e-10 , 527.963 , 0.0315867 , 0.0115718 , 148.884 , 1
196 , 1.31869e-09 , -4.24701e-10 , 527.963 , 0.0188966 , -0.0278307 , 1.11619 , 2
196 , 32.9215 , -37.8295 , 2277.97 , 0.00117182 , -0.0014038 , 0.069512 , 3
197 , 0 , 0 , -300 , 9.34456e-11 , 7.41496e-11 , 150 , 0
197 , 5.18599e-10 , 4.11511e-10 , 532.461 , -0.0254233 , 0.0466781 , 147.179 , 1
197 , 5.18599e-10 , 4.11511e-10 , 532.461 , 0.0396791 , -0.035366 , 2.82132 , 2
197 , 11460.1 , -6026.89 , 729.94 , 0.00289335 , -0.001236 , -0.000401813 , 280
198 , 0 , 0 , -300 , 1.68393e-11 , 4.11067e-11 , 150 , 0
198 , 9.34777e-11 , 2.2819e-10 , 532.675 , -0.014102 , 0.0435385 , 147.92 , 1
198 , 9.34777e-11 , 2.2819e-10 , 532.675 , 0.0405943 , 0.0211323 , 2.08035 , 2
198 , 14.6818 , 8.73568 , 1311.3 , 0.0146993 , 0.00952188 , 0.190909 , 526
199 , 0 , 0 , -300 , 1.19432e-11 , 9.17332e-11 , 150 , 0
199 , 6.62584e-11 , 5.08917e-10 , 532.169 , -0.0342086 , -0.048132 , 146.5 , 1
199 , 6.62584e-11 , 5.08917e-10 , 532.169 , 0.0207441 , -0.0552866 , 3.49947 , 2
199 , -1389.88 , -6663.31 , 2368.13 , -4.67344e-05 , -0.00178094 , 0.000128654 , 166
199 , -560.81 , -5781.63 , 837.695 , -0.000708857 , -0.00283425 , -0.00124706 , 301
199 , 6.00669 , -14.5676 , 1467.57 , 7.43796e-06 , -1.67157e-05 , 0.00103382 , 969
199 , 0.0159719 , -0.0412862 , 534.808 , 0.000147709 , -0.00038927 , 0.0249201 , 970
200 , 0 , 0 , -300 , 9.31199e-11 , -1.51119e-11 , 150 , 0
200 , 5.15002e-10 , -8.3577e-11 , 529.58 , 0.0317645 , 0.004247 , 148.988 , 1
200 , 5.15002e-10 , -8.3577e-11 , 529.58 , 0.0287913 , -0.0140743 , 1.01225 , 2
200 , 0.164412 , -0.0900268 , 535.083 , 0.00116409 , -0.000640964 , 0.0343858 , 3
200 , -306.859 , 18226.3 , 2483.51 , -9.20471e-06 , 0.00108751 , -0.000192416 , 1219
200 , -6550.41 , -3269.48 , 2593.55 , -0.00144643 , -0.00108975 , -0.000456843 , 3406
200 , 1759.52 , -1006.01 , 2483.35 , 0.0035238 , -0.00156566 , -0.00155665 , 5238
200 , 0.00033921 , 4.5353e-05 , 531.171 , 0.000187004 , 0.00182702 , 0.00329979 , 6492
201 , 0 , 0 , -300 , 1.79023e-10 , 3.68581e-11 , 150 , 0
201 , 9.92731e-10 , 2.04388e-10 , 531.789 , 0.00982192 , 0.0568853 , 146.659 , 1
201 , 9.92731e-10 , 2.04388e-10 , 531.789 , 0.0314942 , -0.048379 , 3.34051 , 2
201 , 8.92959 , -14.173 , 1467.42 , 0.000162789 , 0.00144848 , 0.00218643 , 875
201 , 2.81687 , -4.58251 , 831.906 , 0.000101046 , -0.000164298 , 0.0107908 , 876
202 , 0 , 0 , -300 , 4.20052e-11 , -9.91205e-11 , 150 , 0
202 , 2.33079e-10 , -5.50001e-10 , 532.322 , 0.036758 , 0.0101396 , 148.563 , 1
202 , 2.33079e-10 , -5.50001e-10 , 532.322 , -0.0328509 , -0.0193591 , 1.43745 , 2
202 , -33.4874 , -19.3322 , 1959.93 , 2.21783e-05 , -0.00103767 , 0.00101434 , 4
202 , -22.111 , -12.8375 , 1479.64 , -0.000711753 , 0.000789982 , 0.00108722 , 5
202 , -62.4346 , -4966.32 , 136.65 , -0.000255325 , -0.00426857 , -0.00131068 , 10
203 , 0 , 0 , -300 , 2.85164e-11 , 3.16114e-11 , 150 , 0
203 , 1.58701e-10 , 1.75925e-10 , 534.787 , 0.0369749 , -0.0922886 , 139.547 , 1
203 , 1.58701e-10 , 1.75925e-10 , 534.787 , -0.0955973 , 0.0273037 , 10.4531 , 2
203 , 6471.29 , -4669.4 , 1662.75 , 0.00144321 , -0.000957948 , -0.000704026 , 728
203 , -9679.12 , -5185.24 , -3319.69 , -0.00135544 , -0.000873876 , -0.00100753 , 2439
203 , -4313.4 , -9160.53 , -3097.37 , -0.00133997 , -0.00204484 , -0.0017084 , 2496
203 , -8.31388 , 2.55835 , 1467.29 , -8.95932e-06 , 2.9048e-06 , 0.00102549 , 2973
204 , 0 , 0 , -300 , 2.34083e-10 , -7.63838e-11 , 150 , 0
204 , 1.29656e-09 , -4.23081e-10 , 530.833 , 0.0251702 , -0.0272677 , 148.639 , 1
204 , 1.29656e-09 , -4.23081e-10 , 530.833 , 0.0364089 , 0.00717384 , 1.36068 , 2
205 , 0 , 0 , -300 , 1.40325e-10 , -7.80927e-11 , 150 , 0
205 , 7.77259e-10 , -4.32553e-10 , 530.846 , -0.0960231 , 0.00819612 , 140.229 , 1
205 , 7.77259e-10 , -4.32553e-10 , 530.846 , -0.0575754 , 0.0772832 , 9.7705 , 2
205 , -4716.26 , -1186.18 , -7239.06 , -0.000524451 , -0.000593264 , -0.0012609 , 269
205 , -13573.5 , 1641.04 , -372.426 , -0.00118472 , 0.000172086 , -0.000793114 , 1356
206 , 0 , 0 , -300 , 1.52925e-10 , -1.71139e-10 , 150 , 0
206 , 8.48133e-10 , -9.49152e-10 , 531.913 , 0.0361529 , 0.114263 , 134.149 , 1
206 , 8.48133e-10 , -9.49152e-10 , 531.913 , -0.117595 , -0.023121 , 15.8511 , 2
206 , -6132.68 , -10919.2 , 2171.75 , -0.00137101 , -0.00260731 , -0.000342308 , 228
206 , -9676.82 , -8952.51 , -503.992 , -0.00145721 , -0.00158104 , -0.000462837 , 1190
206 , -15038 , -936.081 , 2177.71 , -0.00347392 , -0.000215728 , 0.000116345 , 1804
206 , -3029.43 , -4838.42 , 2094.72 , -0.000359305 , -0.00218727 , -0.00029935 , 3437
206 , -5.54358 , -1.17328 , 1266.13 , -0.011539 , -0.00243963 , 1.50455 , 4085
206 , 2977.98 , 5391.84 , -3222.54 , 0.000359806 , 0.00137362 , -0.00101592 , 4299
207 , 0 , 0 , -300 , -5.85726e-12 , 3.65266e-12 , 150 , 0
207 , -3.24302e-11 , 2.02238e-11 , 530.512 , 0.0289592 , 0.0212358 , 148.727 , 1
207 , -3.24302e-11 , 2.02238e-11 , 530.512 , -0.00632779 , -0.035349 , 1.27344 , 2
207 , -1.53454 , -33.2342 , 1751.78 , 0.00321739 , -0.00467902 , 0.0262513 , 3
208 , 0 , 0 , -300 , 1.25359e-10 , -1.00434e-11 , 150 , 0
208 , 6.98151e-10 , -5.59339e-11 , 535.382 , 0.0581348 , 0.0484247 , 144.154 , 1
208 , 6.98151e-10 , -5.59339e-11 , 535.382 , 0.0496834 , -0.0570628 , 5.84582 , 2
208 , -9209.4 , -10090.3 , 2806.43 , -0.00317702 , -0.00420289 , -0.000146105 , 758
208 , -13028.8 , 7448.39 , -17579.9 , -0.00112472 , 0.000675649 , -0.00168165 , 1212
208 , 6291.51 , 271.082 , 2535.49 , 0.00159444 , -4.84834e-05 , 0.000287581 , 1603
209 , 0 , 0 , -300 , -4.12126e-13 , -1.55542e-10 , 150 , 0
209 , -2.28194e-12 , -8.61236e-10 , 530.547 , -0.00916287 , 0.0485907 , 147.565 , 1
209 , -2.28194e-12 , -8.61236e-10 , 530.547 , 0.00942023 , 0.0485415 , 2.4348 , 2
209 , 4.53774 , 29.5757 , 1959.99 , 1.70044e-05 , 8.64666e-05 , 0.00417578 , 3
209 , 0.00989153 , 0.060313 , 533.571 , 0.000535133 , 0.00103413 , 0.00124921 , 4
209 , -3.36951e-05 , 0.000177673 , 531.091 , -0.0014287 , -3.65272e-05 , 0.00199822 , 217
210 , 0 , 0 , -300 , 1.18744e-10 , -1.81717e-10 , 150 , 0
210 , 6.58676e-10 , -1.00799e-09 , 532.053 , -0.00619393 , 0.0340879 , 148.815 , 1
210 , 6.58676e-10 , -1.00799e-09 , 532.053 , -0.028732 , 0.0193602 , 1.18455 , 2
210 , -14.5495 , 9.60417 , 1145.92 , -0.000306698 , 0.000199574 , 0.0127578 , 4
211 , 0 , 0 , -300 , 1.19434e-10 , 2.81359e-11 , 150 , 0
211 , 6.61521e-10 , 1.55839e-10 , 530.819 , -0.00669036 , 0.0791873 , 143.52 , 1
211 , 6.61521e-10 , 1.55839e-10 , 530.819 , 0.0293609 , -0.0738467 , 6.47978 , 2
211 , -2315.75 , 1860.47 , 1181.15 , -0.00232965 , 0.0014673 , -0.00155508 , 516
211 , 7221.28 , 2213.54 , 2518.53 , 0.00165714 , 0.000682214 , -0.000133593 , 1058
211 , -11581.1 , -7797.74 , -7484.39 , -0.00155215 , -0.000545362 , -0.000614094 , 1793
211 , 0.00542581 , -0.0138335 , 532.021 , 2.78309e-05 , -7.11219e-05 , 0.00615537 , 1826
212 , 0 , 0 , -300 , 3.3571e-12 , 1.24151e-12 , 150 , 0
212 , 1.85335e-11 , 6.85398e-12 , 528.103 , 0.0225163 , -0.0256496 , 148.851 , 1
212 , 1.85335e-11 , 6.85398e-12 , 528.103 , 0.000409607 , 0.034128 , 1.14926 , 2
212 , 0.00418061 , 0.0943079 , 531.346 , 0.000789832 , -0.00173865 , 0.00403858 , 3
212 , -0.0154514 , -0.396954 , 533.01 , -0.00065433 , -0.000956863 , 0.0012516 , 4
213 , 0 , 0 , -300 , -2.07881e-10 , -4.55711e-11 , 150 , 0
213 , -1.15789e-09 , -2.5383e-10 , 535.498 , 0.0355143 , 0.00857568 , 148.681 , 1
213 , -1.15789e-09 , -2.5383e-10 , 535.498 , 0.0358449 , 0.00706753 , 1.31852 , 2
213 , 1.4704 , 0.295236 , 589.749 , 0.0159589 , 0.00312511 , 0.600822 , 4
214 , 0 , 0 , -300 , -2.24712e-10 , -8.15906e-11 , 150 , 0
214 , -1.24668e-09 , -4.52655e-10 , 532.181 , -0.0172521 , 0.0317058 , 148.713 , 1
214 , -1.24668e-09 , -4.52655e-10 , 532.181 , 0.00710919 , -0.0353886 , 1.28669 , 2
214 , 4.01754 , -16.6347 , 1141.08 , 0.00416142 , -0.0179395 , 0.643799 , 3
214 , -0.137714 , 0.222172 , 1679.47 , -4.15196e-05 , -0.00102582 , 0.00103187 , 14
215 , 0 , 0 , -300 , 1.10011e-11 , -2.47094e-10 , 150 , 0
215 , 6.11879e-11 , -1.37433e-09 , 534.297 , 0.0502589 , 0.00307741 , 147.473 , 1
215 , 6.11879e-11 , -1.37433e-09 , 534.297 , -0.0503335 , -0.00140115 , 2.52652 , 2
216 , 0 , 0 , -300 , -6.00931e-11 , 1.92985e-11 , 150 , 0
216 , -3.32171e-10 , 1.06675e-10 , 529.14 , -0.0253554 , -0.0765629 , 143.316 , 1
216 , -3.32171e-10 , 1.06675e-10 , 529.14 , 0.0239635 , 0.0770099 , 6.68434 , 2
216 , 1910.3 , 2981.89 , -1498.35 , 0.000890186 , 0.000626092 , -0.00153361 , 22
216 , 571.474 , 13736.2 , -4012.09 , 0.000136522 , 0.00132271 , -0.000944936 , 153
216 , 2.29111 , 6.95422 , 1146.1 , 7.11808e-06 , 2.18532e-05 , 0.00193388 , 1720
216 , 2.27218 , 6.8955 , 1140.9 , 0.0012773 , 0.00387481 , 0.343705 , 1721
217 , 0 , 0 , -300 , -3.86568e-11 , 2.4676e-10 , 150 , 0
217 , -2.14507e-10 , 1.36927e-09 , 532.349 , -0.0632085 , -0.0188337 , 145.605 , 1
217 , -2.14507e-10 , 1.36927e-09 , 532.349 , 0.0659399 , 0.00139835 , 4.39453 , 2
217 , -4.62125e-07 , 5.9972e-07 , -20.8897 , -0.000297786 , -0.00110063 , 0.0012721 , 1206
218 , 0 , 0 , -300 , -1.08604e-10 , -2.0265e-10 , 150 , 0
218 , -6.03519e-10 , -1.12614e-09 , 533.556 , 0.0283279 , 0.0282583 , 148.415 , 1
218 , -6.03519e-10 , -1.12614e-09 , 533.556 , 0.00784375 , 0.0392362 , 1.58451 , 2
218 , 3.8874 , 17.9459 , 1266.11 , 0.000340902 , 0.00133773 , 0.0582766 , 3
219 , 0 , 0 , -300 , -1.09757e-11 , 9.31222e-11 , 150 , 0
219 , -6.0616e-11 , 5.14288e-10 , 528.408 , 0.12171 , 0.0850825 , 123.338 , 1
219 , -6.0616e-11 , 5.14288e-10 , 528.408 , -0.138157 , 0.0544536 , 26.6621 , 2
219 , 2981.47 , 7902.38 , -2121.6 , 0.00182757 , 0.00397189 , -0.00287081 , 698
219 , -0.0262777 , 0.0101597 , 533.475 , -0.016276 , 0.00628252 , 3.12835 , 6794
219 , -1240.04 , 167.782 , 1580.17 , -0.00127397 , -0.000296652 , -0.00159616 , 7453
219 , 2.35229e-05 , 1.64444e-05 , 528.432 , -0.000834647 , 0.000766885 , 0.00125813 , 7742
220 , 0 , 0 , -300 , -1.29359e-10 , -1.6596e-11 , 150 , 0
220 , -7.16917e-10 , -9.19761e-11 , 531.31 , 0.0134846 , 0.0334041 , 148.718 , 1
220 , -7.16917e-10 , -9.19761e-11 , 531.31 , 0.0214802 , -0.0289183 , 1.28148 , 2
221 , 0 , 0 , -300 , -4.83575e-11 , 1.27303e-10 , 150 , 0
221 , -2.6897e-10 , 7.08076e-10 , 534.317 , -0.00129394 , 0.0350647 , 148.785 , 1
221 , -2.6897e-10 , 7.08076e-10 , 534.317 , -0.0223126 , 0.0270806 , 1.21528 , 2
222 , 0 , 0 , -300 , -2.35065e-10 , -9.46752e-11 , 150 , 0
222 , -1.29789e-09 , -5.22738e-10 , 528.207 , -0.00406227 , 0.0336513 , 148.867 , 1
222 , -1.29789e-09 , -5.22738e-10 , 528.207 , 0.0203952 , -0.0270731 , 1.13338 , 2
222 , 14.3612 , -20.0888 , 1266.11 , -0.00043249 , -0.00238107 , 0.00514477 , 3
222 , 0.127105 , -0.172274 , 535.103 , 2.03967e-05 , -2.69047e-05 , 0.0010388 , 4
223 , 0 , 0 , -300 , -8.92033e-11 , -5.65755e-11 , 150 , 0
223 , -4.92743e-10 , -3.12513e-10 , 528.572 , 0.0417537 , 0.0168885 , 147.986 , 1
223 , -4.92743e-10 , -3.12513e-10 , 528.572 , 0.033076 , 0.0305707 , 2.01394 , 2
223 , 16.701 , 13.6143 , 1467.58 , 1.7733e-05 , 1.74058e-05 , 0.001027 , 109
223 , 12.428 , 9.70518 , 1252.8 , 0.027674 , 0.0197947 , 1.61379 , 110
223 , 7133.11 , 3690.35 , -275.165 , 0.00137894 , 0.00129727 , -3.6497e-05 , 267
223 , -4902.03 , 13835 , -19373 , -0.000224904 , 0.000540137 , -0.00149659 , 432
223 , 9.92589 , 7.85528 , 1107.77 , 0.000113803 , 8.2801e-05 , 0.00664692 , 478
224 , 0 , 0 , -300 , 3.5531e-12 , -1.10039e-10 , 150 , 0
224 , 1.97499e-11 , -6.11652e-10 , 533.777 , -0.0298354 , -0.0265631 , 148.421 , 1
224 , 1.97499e-11 , -6.11652e-10 , 533.777 , 0.0314869 , -0.024583 , 1.57925 , 2
225 , 0 , 0 , -300 , 6.24874e-11 , -1.73413e-10 , 150 , 0
225 , 3.45432e-10 , -9.5863e-10 , 529.204 , 0.0163384 , 0.0291413 , 148.899 , 1
225 , 3.45432e-10 , -9.5863e-10 , 529.204 , -0.031171 , 0.0120218 , 1.1008 , 2
226 , 0 , 0 , -300 , 1.60925e-10 , 1.47475e-11 , 150 , 0
226 , 8.96184e-10 , 8.21282e-11 , 535.344 , 0.0433707 , -0.028898 , 147.29 , 1
226 , 8.96184e-10 , 8.21282e-11 , 535.344 , 0.0373959 , 0.0362996 , 2.71019 , 2
226 , 2245.24 , -708.914 , 1765.17 , 0.00105735 , -0.00103633 , -0.000394297 , 425
226 , 6305.16 , 9312.72 , -8875.75 , 0.00126353 , 0.000685413 , -0.00222757 , 427
226 , 0.0877077 , -0.0584674 , 832.046 , -0.00241368 , 3.65597e-05 , 0.0057104 , 764
227 , 0 , 0 , -300 , -1.00931e-10 , -1.16896e-10 , 150 , 0
227 , -5.58913e-10 , -6.47323e-10 , 530.638 , -0.0132222 , -0.0399826 , 148.243 , 1
227 , -5.58913e-10 , -6.47323e-10 , 530.638 , -0.0376274 , -0.0189106 , 1.75735 , 2
227 , 19556.3 , 18175.4 , -19823.3 , 0.000462766 , 0.0010592 , -0.000819925 , 121
227 , -0.0905074 , -0.272576 , 1536.02 , -0.000806033 , -0.00127679 , 0.00222859 , 198
228 , 0 , 0 , -300 , 1.96335e-11 , -1.34952e-11 , 150 , 0
228 , 1.09072e-10 , -7.49714e-11 , 533.311 , 0.0324824 , -0.0409584 , 147.273 , 1
228 , 1.09072e-10 , -7.49714e-11 , 533.311 , 0.049877 , -0.0156517 , 2.72708 , 2
228 , 14815.3 , -6866.6 , 517.27 , 0.00149382 , -0.000671817 , -0.00144411 , 160
229 , 0 , 0 , -300 , -1.28212e-10 , 4.08492e-11 , 150 , 0
229 , -7.12661e-10 , 2.27059e-10 , 533.769 , -0.0313564 , -0.0111485 , 148.908 , 1
229 , -7.12661e-10 , 2.27059e-10 , 533.769 , -0.0191278 , 0.027233 , 1.09221 , 2
229 , -26.611 , 31.7293 , 1959.99 , -0.000178065 , 0.000207677 , 0.0110057 , 4
229 , -11.6244 , 14.0109 , 1140.83 , -0.0117515 , 0.012931 , 0.579951 , 5
229 , 4203.51 , -902.849 , 604.846 , 0.00178206 , 0.00054138 , -0.000795167 , 43
230 , 0 , 0 , -300 , -5.61586e-11 , -5.41394e-11 , 150 , 0
230 , -3.11377e-10 , -3.00181e-10 , 531.689 , -0.0303979 , 0.0156223 , 148.848 , 1
230 , -3.11377e-10 , -3.00181e-10 , 531.689 , 0.0144992 , -0.0309494 , 1.15245 , 2
231 , 0 , 0 , -300 , 7.15572e-11 , -2.38062e-10 , 150 , 0
231 , 3.95319e-10 , -1.31518e-09 , 528.677 , -0.0314467 , 0.0335362 , 147.9 , 1
231 , 3.95319e-10 , -1.31518e-09 , 528.677 , 0.00774497 , 0.0453165 , 2.09962 , 2
231 , 0.00309406 , 0.0190908 , 529.56 , 2.0004e-05 , 0.000124562 , 0.00583565 , 4
232 , 0 , 0 , -300 , -2.20189e-10 , 1.09159e-11 , 150 , 0
232 , -1.22374e-09 , 6.06672e-11 , 533.651 , 0.0534639 , -0.0268698 , 146.404 , 1
232 , -1.22374e-09 , 6.06672e-11 , 533.651 , 0.0558594 , 0.02145 , 3.5958 , 2
233 , 0 , 0 , -300 , 1.15246e-10 , 3.41593e-11 , 150 , 0
233 , 6.41795e-10 , 1.90231e-10 , 535.34 , 0.0377182 , 0.0131109 , 148.422 , 1
233 , 6.41795e-10 , 1.90231e-10 , 535.34 , 0.0387705 , 0.00956066 , 1.57805 , 2
233 , 0.0779477 , 0.0274806 , 843.736 , 0.0012416 , -0.000866041 , 0.00224106 , 22
234 , 0 , 0 , -300 , -4.31902e-11 , 8.00436e-11 , 150 , 0
234 , -2.38748e-10 , 4.42467e-10 , 529.173 , 0.000223256 , 0.0395536 , 148.452 , 1
234 , -2.38748e-10 , 4.42467e-10 , 529.173 , -0.0331822 , 0.0215286 , 1.54801 , 2
234 , -13.7039 , 10.5235 , 1146.16 , -0.00263387 , 0.00191977 , 0.00882248 , 3
235 , 0 , 0 , -300 , -3.42072e-11 , 5.27494e-11 , 150 , 0
235 , -1.88848e-10 , 2.91215e-10 , 528.107 , -0.00993343 , -0.0415869 , 148.188 , 1
235 , -1.88848e-10 , 2.91215e-10 , 528.107 , 0.0420216 , -0.0078949 , 1.81229 , 2
235 , 0.125169 , -0.0152925 , 533.351 , 0.000258421 , -2.28333e-05 , 0.0105172 , 4
236 , 0 , 0 , -300 , 8.35317e-11 , 8.67917e-11 , 150 , 0
236 , 4.63422e-10 , 4.81508e-10 , 532.178 , 0.0105015 , 0.0746119 , 144.205 , 1
236 , 4.63422e-10 , 4.81508e-10 , 532.178 , 0.0741554 , 0.0133489 , 5.79525 , 2
236 , 4138.97 , 5883.25 , 2100.04 , 0.00218773 , 0.00203622 , -1.80805e-05 , 773
237 , 0 , 0 , -300 , -1.17365e-11 , -3.43977e-11 , 150 , 0
237 , -6.51477e-11 , -1.90936e-10 , 532.627 , 0.0697496 , 0.00694165 , 145.015 , 1
237 , -6.51477e-11 , -1.90936e-10 , 532.627 , -0.0509599 , 0.0481278 , 4.98521 , 2
237 , -4256.62 , 2063.61 , 2523.53 , -0.00161038 , 0.000648048 , 0.000134557 , 87
237 , -9.16232 , 8.55197 , 1479.62 , -0.000770416 , 0.000629269 , 0.0677189 , 118
237 , -5.9659 , 5.5383 , 1145.92 , -0.0423336 , 0.0419843 , 4.49049 , 135
237 , 366.024 , 4023.19 , 2530.32 , -5.98274e-05 , 0.00156601 , -0.000436985 , 1020
238 , 0 , 0 , -300 , -1.03124e-10 , 1.50382e-10 , 150 , 0
238 , -5.71163e-10 , 8.32908e-10 , 530.793 , 0.0329804 , -0.00600196 , 148.892 , 1
238 , -5.71163e-10 , 8.32908e-10 , 530.793 , -0.00628455 , -0.0329278 , 1.10834 , 2
239 , 0 , 0 , -300 , -1.23515e-10 , -1.18604e-11 , 150 , 0
239 , -6.85787e-10 , -6.58523e-11 , 532.84 , 0.017774 , -0.0269048 , 148.975 , 1
239 , -6.85787e-10 , -6.58523e-11 , 532.84 , 0.0123294 , 0.0297954 , 1.02492 , 2
240 , 0 , 0 , -300 , 5.58981e-11 , 1.47339e-10 , 150 , 0
240 , 3.09039e-10 , 8.1458e-10 , 529.291 , 0.0851191 , -0.0900757 , 132.874 , 1
240 , 3.09039e-10 , 8.1458e-10 , 529.291 , -0.123446 , -0.0109493 , 17.1261 , 2
240 , -68.0674 , 9.47655 , 2725.71 , -0.000998917 , 0.000499893 , -0.00338466 , 583
240 , 5696.18 , -15242.2 , -13499.2 , 0.000625624 , -0.00237614 , -0.00219933 , 3982
240 , -5.42505 , -0.48484 , 1265.81 , -0.00113586 , -0.000109341 , 0.153259 , 4897
240 , -2.28748 , -0.211886 , 843.578 , 0.00184397 , -0.000751137 , 0.00399619 , 4936
241 , 0 , 0 , -300 , -2.48783e-11 , 3.65665e-11 , 150 , 0
241 , -1.37615e-10 , 2.02268e-10 , 529.729 , -0.025758 , -0.0455382 , 147.268 , 1
241 , -1.37615e-10 , 2.02268e-10 , 529.729 , 0.051815 , 0.00723927 , 2.73167 , 2
241 , 0.0767451 , 0.0101215 , 533.756 , 4.45036e-05 , 6.4727e-06 , 0.00230253 , 4
242 , 0 , 0 , -300 , 7.06639e-12 , 4.40407e-12 , 150 , 0
242 , 3.91897e-11 , 2.44247e-11 , 531.89 , 0.0781826 , 0.0277481 , 142.906 , 1
242 , 3.91897e-11 , 2.44247e-11 , 531.89 , 0.0593487 , 0.0579673 , 7.09432 , 2
242 , -4481.06 , -5129.08 , 1607.91 , -0.00132547 , -0.00158008 , -0.000482698 , 1957
242 , 5.9697 , 5.77276 , 1266.03 , 0.00603398 , -0.00829844 , 0.109502 , 2007
242 , 0.163842 , 0.0543969 , 831.877 , 0.00113968 , -8.91853e-06 , 0.00126885 , 2836
242 , -8.50837e-08 , 7.60556e-08 , -21.1773 , -0.0012383 , 0.000330885 , 0.00160751 , 2837
243 , 0 , 0 , -300 , -7.45283e-11 , 9.48552e-11 , 150 , 0
243 , -4.11968e-10 , 5.24328e-10 , 529.151 , -0.0335231 , 0.00174526 , 148.889 , 1
243 , -4.11968e-10 , 5.24328e-10 , 529.151 , 0.00623596 , 0.0329842 , 1.11143 , 2
244 , 0 , 0 , -300 , -3.36985e-11 , -7.23663e-13 , 150 , 0
244 , -1.86497e-10 , -4.00495e-12 , 530.141 , -0.0157785 , -0.0345595 , 148.573 , 1
244 , -1.86497e-10 , -4.00495e-12 , 530.141 , -0.0172476 , 0.0338503 , 1.42682 , 2
245 , 0 , 0 , -300 , 8.60947e-12 , 5.63916e-12 , 150 , 0
245 , 4.78626e-11 , 3.13498e-11 , 533.895 , 0.043871 , -0.00998297 , 147.99 , 1
245 , 4.78626e-11 , 3.13498e-11 , 533.895 , 0.00837771 , 0.0442056 , 2.00964 , 2
246 , 0 , 0 , -300 , 1.56821e-10 , 8.84839e-11 , 150 , 0
246 , 8.69408e-10 , 4.90551e-10 , 531.593 , -0.0302332 , 0.015457 , 148.863 , 1
246 , 8.69408e-10 , 4.90551e-10 , 531.593 , -0.00240099 , -0.0338704 , 1.13741 , 2
246 , -1.6428 , -17.7922 , 1141.04 , 0.000510514 , 0.00103754 , 0.00142994 , 3
247 , 0 , 0 , -300 , -1.72903e-10 , 1.68006e-10 , 150 , 0
247 , -9.54411e-10 , 9.2738e-10 , 527.989 , -0.149048 , -0.108875 , 65.0461 , 1
247 , -9.54411e-10 , 9.2738e-10 , 527.989 , 0.104549 , 0.152113 , 84.9538 , 2
247 , -76.4532 , 82.9854 , 2586.61 , -0.000485475 , 0.000602275 , -0.00179319 , 1402
247 , -2185.05 , 1455.14 , -94.088 , -0.00187589 , 0.000158151 , -0.001915 , 5901
247 , -11498.3 , 12747 , -667.736 , -0.00162096 , 0.00161614 , -0.000397383 , 7415
247 , -1725.93 , 15182 , -1840.33 , -0.000652095 , 0.00229775 , -0.00101874 , 7490
247 , -2115.84 , 12653.1 , -15711.8 , -0.000872122 , 0.00123594 , -0.00112087 , 8345
247 , 3064.48 , 427.667 , 1403.98 , 0.00316369 , 0.000639234 , -0.001076 , 9216
247 , 18460.8 , -4660.11 , -1316.19 , 0.0026151 , -0.000936633 , -0.00112746 , 9360
247 , 18523.5 , -8607.67 , -8649.53 , 0.00109364 , -0.000761694 , -0.000989548 , 9872
247 , -6664.7 , -2615.33 , 773.409 , -0.00188163 , -0.00103506 , -0.000905875 , 11303
247 , -12960.7 , 9593.17 , -13853.8 , -0.00137785 , 0.000558694 , -0.00177987 , 11753
247 , 10490.8 , 11658.1 , -5117.61 , 0.00200771 , 0.00098902 , -0.000834374 , 16491
247 , -177.465 , 8735.31 , -5584.17 , 0.000139599 , 0.00133977 , -0.000950147 , 18470
247 , -944.104 , -546.878 , 666.711 , -0.00168661 , -0.00190897 , -0.00288252 , 21794
247 , 1.82209 , 2.57732 , 1959.82 , -0.000534794 , -0.000878758 , 0.00104243 , 24598
248 , 0 , 0 , -300 , 7.86143e-11 , -2.13294e-10 , 150 , 0
248 , 4.34043e-10 , -1.17764e-09 , 528.176 , -0.00933481 , -0.0353617 , 148.679 , 1
248 , 4.34043e-10 , -1.17764e-09 , 528.176 , 0.0300511 , -0.0208452 , 1.32129 , 2
248 , 0.105024 , -0.0719434 , 532.796 , 0.00172793 , -0.00113704 , 0.0756204 , 5
248 , 0.00177736 , -0.000690656 , 130.853 , -0.00193701 , 0.00210693 , 0.0080159 , 229
249 , 0 , 0 , -300 , 4.81275e-11 , -4.16616e-12 , 150 , 0
249 , 2.66041e-10 , -2.30298e-11 , 529.175 , 0.0319511 , 0.0284499 , 148.186 , 1
249 , 2.66041e-10 , -2.30298e-11 , 529.175 , 0.0265869 , -0.0335173 , 1.81443 , 2
249 , 0.0596339 , -0.0759012 , 533.207 , 0.00107456 , -0.00154086 , 0.00314638 , 4
250 , 0 , 0 , -300 , -2.40771e-10 , 2.34878e-11 , 150 , 0
